-8.96129,39.02862,,
-8.96124,38.71495,,
-8.9608,39.38787,,
-8.95877,39.63673,,
-8.9586,38.7201,,
-8.95687,43.19228,,
-8.95589,39.03276,,
-8.95574,39.24275,,
-8.95432,39.03989,,
-8.9522,38.70685,,
-8.95212,38.615,,
-8.95079,43.15395,,
-8.94815,38.52497,,
-8.94727,39.04798,,
-8.94624,38.71682,,
-8.94526,38.60989,,
-8.9434,39.46512,,
-8.94323,38.60791,,
-8.94322,38.71572,,
-8.94253,38.94121,,
-8.9425,39.70833,,
-8.9424,38.9413,,
-8.94106,39.68655,,
-8.93822,38.71279,,
-8.93757,42.60632,,
