-4.46995,40.02361
-4.46735,40.38959
-4.46735,40.38959
-4.45660,36.72087
-4.45638,36.70345
-4.45464,36.72428
-4.45424,36.72915
-4.44559,36.82035
-4.44476,40.37454
-4.44476,40.37454
-4.44316,36.73032
-4.44174,36.69206
-4.43987,36.71653
-4.43957,36.86057
-4.43928,36.93906
-4.42685,37.45684
-4.42583,40.02172
-4.42568,36.77529
-4.42370,41.98814
-4.42337,36.88313
-4.41526,40.58668
-4.41059,40.78095
-4.40918,40.77935
-4.40511,40.12964
-4.40511,40.12964
-4.40250,40.15193
-4.40250,40.15193
-4.39674,36.72251
-4.38741,40.50678
-4.38741,40.50678
-4.38613,36.72142
-4.37946,36.72144
-4.37500,36.72234
-4.37473,36.72150
-4.37173,36.81192
-4.37019,36.72244
-4.36796,36.73054
-4.36727,40.46020
-4.36726,40.46023
-4.36647,40.51563
-4.36647,40.51563
-4.36481,36.71981
-4.34853,40.46019
-4.34851,40.46020
-4.33411,40.75895
-4.32966,40.75688
-4.32557,41.40464
-4.31212,41.40138
-4.29701,40.74400
-4.28137,40.74684
-4.26759,42.79559
-4.26182,40.55812
-4.25516,36.72491
-4.24533,40.85783
-4.23385,38.99740
-4.22413,40.12540
-4.22013,39.87685
-4.21748,42.07105
-4.21636,40.50981
-4.21618,40.51026
-4.20826,40.51081
-4.20795,40.51045
-4.20432,40.32718
-4.20382,40.32388
-4.20322,40.32612
-4.19799,40.71547
-4.19122,40.71767
-4.18031,40.71157
-4.16731,37.86982
-4.16568,40.22814
-4.16521,40.71423
-4.16106,40.71673
-4.15907,40.70911
-4.15154,42.74221
-4.14600,40.70490
-4.14335,36.85031
-4.13953,42.99732
-4.13399,40.71220
-4.12841,40.69907
-4.12745,40.70783
-4.12408,40.57499
-4.12408,40.57499
-4.11848,37.62676
-4.11841,40.55810
-4.11841,40.55810
-4.10761,40.66987
-4.10747,38.70163
-4.08802,43.36399
-4.04995,39.04541
-4.03793,41.60484
-4.03658,43.37812
-4.02632,39.86948
-4.02089,40.65417
-4.00889,40.27328
-4.00269,39.86786
-3.98785,37.96303
-3.98600,39.78771
-3.97356,43.41233
-3.97031,37.76739
-3.96704,40.13308
-3.96462,39.98652
-3.96434,39.98652
-3.96290,40.55616
-3.96117,40.55451
-3.96117,40.55451
-3.95249,40.53473
-3.95249,40.53473
-3.94818,37.45960
-3.94493,40.41472
-3.93607,36.75539
-3.93322,43.42665
-3.93253,38.98151
-3.93061,43.42847
-3.92855,38.99590
-3.92552,38.98131
-3.92341,40.36521
-3.92260,36.75588
-3.92048,38.98660
-3.92044,39.06592
-3.91416,40.30377
-3.90362,40.43875
-3.89701,40.06579
-3.89583,40.41981
-3.89523,38.05501
-3.89479,37.43213
-3.89378,40.41130
-3.89040,40.16704
-3.88983,38.88262
-3.88860,40.40070
-3.88602,40.41034
-3.88551,40.44555
-3.87659,40.45410
-3.86803,40.49228
-3.85852,37.78123
-3.85795,43.00698
-3.85600,40.48240
-3.85374,43.30854
-3.85199,39.59235
-3.84061,40.40211
-3.83823,40.47541
-3.83768,43.42067
-3.83734,40.32813
-3.83529,43.42424
-3.83244,37.33697
-3.83237,37.33649
-3.83124,40.35024
-3.83100,40.33083
-3.82713,40.38698
-3.82579,40.35288
-3.82504,40.35190
-3.81827,40.35789
-3.81003,40.34726
-3.80960,40.12244
-3.80911,40.35643
-3.80733,40.12244
-3.80240,37.75064
-3.79623,40.19384
-3.79320,40.46220
-3.78541,40.27625
-3.78537,40.27615
-3.78286,40.45235
-3.78006,40.22569
-3.77673,41.96705
-3.77528,40.24274
-3.77426,40.39682
-3.77255,38.02617
